dataset,model,n_estimators,max_depth,random_seed,auc,brier,brier_scaled,hosmer_lemshow,speigelhalter,reliability_small,reliability_large
breast_cancer,RC-Logit,100,7,3,0.9816866728224068,0.0555195812306525,0.7501618844620638,2.5485230614741283e-07,2.979180043421178e-06,0.011719435335335152,0.001359373219906341
breast_cancer,RF-NoCal,100,7,3,0.9842259156663589,0.03957544966129592,0.8219104765241684,0.4967408048191687,0.07677097150945249,0.004112248912382218,8.240937785058143e-05
breast_cancer,CF-Iso,200,3,3,0.9699138196368113,0.04712382882594304,0.7879427702832563,0.07201784129540545,0.8362827816824432,0.0042030688013882855,0.0002557717402152086
breast_cancer,CF-Logit,200,3,3,0.9856879039704524,0.03795113048759233,0.8292199128058345,3.0060292888212103e-06,0.09828524661179301,0.0029100160255943358,0.0005094792963695068
breast_cancer,RC-Iso,200,3,3,0.9699907663896584,0.046274487045777066,0.7917648082940032,0.0,0.021653855512738924,0.002151845168629833,0.0003806393046098035
breast_cancer,RC-Logit,200,3,3,0.9866112650046168,0.03025601185403037,0.8638479466568634,0.012258645093850773,0.17851196935424252,0.0005116630177351611,9.47837381622358e-05
breast_cancer,RF-NoCal,200,3,3,0.9839950754078177,0.04523964336247077,0.7964216048688816,0.3088659227569446,0.061519316491827875,0.006328633843421111,0.0001125719465081599
breast_cancer,CF-Iso,200,5,3,0.9756848261003386,0.041179553509300124,0.8146920092081494,0.6632100401636049,0.5946410485942332,0.0006256407197204573,2.5582258699766785e-05
breast_cancer,CF-Logit,200,5,3,0.9841489689135118,0.038362519094606896,0.827368664074269,0.17935712692826966,0.5721004256581772,0.004763509360715527,0.0010788025920950351
breast_cancer,RC-Iso,200,5,3,0.9724530624807634,0.053499859261428175,0.7592506333235732,0.0,2.437818048793937e-08,0.007033038038085688,0.00030589439683322066
breast_cancer,RC-Logit,200,5,3,0.9776084949215142,0.050806646717953624,0.7713700897692087,0.3359256491592888,0.9301691907828483,0.005297401006006236,0.00019196563598914657
breast_cancer,RF-NoCal,200,5,3,0.9858417974761465,0.04069085773537746,0.8168911401908014,0.48167247251923717,0.08386152751052553,0.004980640902579097,0.0001360067364901379
breast_cancer,CF-Iso,200,7,3,0.9843798091720529,0.034075689314808,0.846659398083364,0.5859349720248852,0.7053811229479244,0.001542009290701247,9.066763617504167e-05
breast_cancer,CF-Logit,200,7,3,0.9860726377346876,0.034140699148605506,0.8463668538312752,0.45716811356394205,0.7758399532391956,0.001494053764790371,0.00020955028032222704
breast_cancer,RC-Iso,200,7,3,0.9702985534010464,0.04139456755362811,0.8137244460086736,0.5645869389077708,0.872587612928028,0.0016972671399581429,1.344486641151129e-05
breast_cancer,RC-Logit,200,7,3,0.9863034779932287,0.03780298406314212,0.8298865717158604,0.0,0.40060492032378936,0.010244189121658934,0.0029031446238753137
breast_cancer,RF-NoCal,200,7,3,0.9850723299476762,0.040727643556925104,0.8167256039938371,0.5085445613640427,0.08295448122152185,0.0045755634890422125,0.0001414023431394229
breast_cancer,CF-Iso,30,3,4,0.9826131991713525,0.04052428826841156,0.8246565976240571,0.3561178650707201,0.13978962163288025,0.0031970558654262613,0.0008618755569869142
breast_cancer,CF-Logit,30,3,4,0.9843148860609647,0.04317930596777911,0.8131686762646007,0.1499780712830009,0.1084839667158803,0.008965354673888494,0.0006271745700577919
breast_cancer,RC-Iso,30,3,4,0.9845368452204794,0.03828121021788684,0.8343621089107385,0.0,0.002243516560521037,0.0013988244816325606,0.00010357958492027303
breast_cancer,RC-Logit,30,3,4,0.9833530630364014,0.03459629512573408,0.850306264313171,0.12184350379428599,0.9141058825583445,0.002420532301327484,7.616468174091563e-06
breast_cancer,RF-NoCal,30,3,4,0.9900858242083457,0.037604279324895226,0.8372911021397956,0.7521781028331733,0.16827226598216216,0.003902161345629985,0.00023649771654137542
breast_cancer,CF-Iso,30,5,4,0.9859425865640723,0.03206411271715319,0.8612626931100509,0.875020407501448,0.49356017771356997,0.0019696783071034034,0.0004662318582432777
breast_cancer,CF-Logit,30,5,4,0.9874223142941698,0.03651628900208524,0.8419986968467039,0.0,0.16812618448051597,0.007365622403927867,0.0014687705269104548
breast_cancer,RC-Iso,30,5,4,0.9765463154779522,0.02769319994200377,0.8801750725800337,0.0,0.038791811905637553,0.0013938889083064342,0.000162796435775535
breast_cancer,RC-Logit,30,5,4,0.9892719739567919,0.028908952719488287,0.8749146661037945,0.07632155507351346,0.4596931168494284,0.001241245877596062,3.6729146257787735e-05
breast_cancer,RF-NoCal,30,5,4,0.9807635395087304,0.033548685464903534,0.8548391370702509,1.9246962259522604e-06,0.24720859393072048,0.0032494024086391327,0.0002785601980544448
breast_cancer,CF-Iso,30,7,4,0.982909144717372,0.03953976417625117,0.8289165072095649,0.5669915332989984,0.7218797869257966,0.0017229963117614626,0.00041981481121242044
breast_cancer,CF-Logit,30,7,4,0.9889020420242676,0.041395650213738526,0.8208863261467996,0.0437155903696127,0.28226661837749845,0.01241148277347785,0.0020946928103060597
breast_cancer,RC-Iso,30,7,4,0.9795797573246523,0.043036861938176206,0.8137850133272846,0.0,3.269659275246193e-05,0.001772176556720674,0.0002708535189946566
breast_cancer,RC-Logit,30,7,4,0.9826131991713525,0.03413735228755844,0.8522920511629926,0.2837245400752165,0.9259567553946627,0.005247811722151771,0.0001749369353366668
breast_cancer,RF-NoCal,30,7,4,0.9846848179934891,0.03248513284239406,0.8594409929795139,0.0,0.19809842640250586,0.0038209048870092633,0.00034861427236659333
breast_cancer,CF-Iso,100,3,4,0.9840929269014501,0.03740497272608034,0.8381534762528389,0.43041159256875905,0.4390811908451763,0.003175577508350483,6.55760001138775e-05
breast_cancer,CF-Logit,100,3,4,0.989789878662326,0.03602482504237817,0.8441251984219917,0.6407940885940001,0.2398827982825097,0.0034898116348405714,0.0002869699439571576
breast_cancer,RC-Iso,100,3,4,0.9815034033737792,0.03362631829860814,0.8545032297470256,0.0,0.8635052325450252,0.002755194948897396,0.00031491272746353346
breast_cancer,RC-Logit,100,3,4,0.988014205386209,0.03295642481277362,0.8574017730171185,0.3428947463611134,0.8891251651084444,0.001400097665252923,3.9494730046219e-06
breast_cancer,RF-NoCal,100,3,4,0.9900858242083458,0.037098557682431914,0.8394792948813271,0.7469448895454862,0.09207475574194517,0.0032887655831800996,0.0002290467031387557
breast_cancer,CF-Iso,100,5,4,0.9849807635395087,0.030514702810810913,0.8679667912265578,0.8643193816810086,0.5205429410401758,0.0011535847705030889,0.00016748309210827805
breast_cancer,CF-Logit,100,5,4,0.9890500147972773,0.03718288023241484,0.8391144420130153,1.169621066665627e-10,2.283834656189322e-05,0.003274359808563459,4.926901995376535e-05
breast_cancer,RC-Iso,100,5,4,0.9647084936371708,0.03940625047248975,0.8294942038967043,0.0,0.01117121671789359,0.0008170712190447583,2.6462963125063076e-05
breast_cancer,RC-Logit,100,5,4,0.9853506954720331,0.03903839805968717,0.8310858541486664,0.12837546797481425,0.08096277428307586,0.005551169125019307,0.0007914462493196045
breast_cancer,RF-NoCal,100,5,4,0.9927493341225214,0.02962275006869568,0.8718261564429224,0.7602559804240943,0.10057806662047265,0.0027934093437267105,0.0001423675768921691
breast_cancer,CF-Iso,100,7,4,0.9861645457235868,0.0276349065987224,0.8804273004064455,0.4614773582711127,0.7029582937070218,0.0023888705897130093,0.00029183194965936535
breast_cancer,CF-Logit,100,7,4,0.9866824504291211,0.043032777295465466,0.8138026870528698,0.002392930171672303,0.2556827178751282,0.01581554741357239,0.002719210080436114
breast_cancer,RC-Iso,100,7,4,0.9803936075762061,0.029591516768856553,0.8719612989289531,0.0,6.971342803460548e-07,0.0010331201094440309,5.834572985409735e-05
breast_cancer,RC-Logit,100,7,4,0.9893459603432968,0.03212604803208811,0.8609947069389925,0.6527540292585149,0.9742311375334509,0.0025454089508285325,0.0004219235520055782
breast_cancer,RF-NoCal,100,7,4,0.9857206274045575,0.032908216608121946,0.8576103637410337,0.31301542411327565,0.10862964779440308,0.003153604346400593,0.00027334835069000186
breast_cancer,CF-Iso,200,3,4,0.9858686001775674,0.037467001807955445,0.837885084364246,0.0,0.4709218283315185,0.001483897560195107,0.0001289673849021677
breast_cancer,CF-Logit,200,3,4,0.9878662326131992,0.03768273663247886,0.8369516274237475,0.32831752283898186,0.0790768959685665,0.003952867491901381,0.00026134759740353885
breast_cancer,RC-Iso,200,3,4,0.9775821248890205,0.04480959871869041,0.8061146084443287,0.0,0.5776285857821981,0.005140829904219418,0.0006922304676418013
breast_cancer,RC-Logit,200,3,4,0.9866824504291211,0.03541028445246406,0.8467842368046017,0.00010881936585083185,0.015278194730090643,0.004238763527769252,0.00015319829962498593
breast_cancer,RF-NoCal,200,3,4,0.9869783959751406,0.03620547129545413,0.8433435652337417,0.6202323785683348,0.05758949831022672,0.0034298780862006295,0.0002706613816656612
breast_cancer,CF-Iso,200,5,4,0.9860165729505771,0.03096315038883875,0.8660264160224869,0.870934286761612,0.9459511777751836,0.0013897835137066615,0.00026329649036809237
breast_cancer,CF-Logit,200,5,4,0.9883101509322285,0.035228047377842596,0.8475727532738243,0.12305850215801495,0.185277975225685,0.008783656440194078,0.0009292401143675201
breast_cancer,RC-Iso,200,5,4,0.9866824504291211,0.027698130146647564,0.8801537402163182,0.8047479428528772,0.5755681491237239,0.0016956181414988802,0.00020348302303441359
breast_cancer,RC-Logit,200,5,4,0.986090559337082,0.034556947019939964,0.8504765185247019,0.0,8.424121200568342e-06,0.0012635428593004675,7.0858816991333425e-06
breast_cancer,RF-NoCal,200,5,4,0.9900858242083457,0.030905810487456966,0.8662745184279773,0.5159993380523203,0.06020063417404678,0.003944877021920341,0.0002598509053321856
breast_cancer,CF-Iso,200,7,4,0.9843888724474696,0.034131222581258946,0.8523185736166627,0.0,0.36830641160034916,0.0017542258722310796,0.0002611492797883074
breast_cancer,CF-Logit,200,7,4,0.9903817697543652,0.028749848417071948,0.8756030900320212,0.0,0.00024206149059503238,0.002105941271114561,7.34426457278586e-05
breast_cancer,RC-Iso,200,7,4,0.9826871855578574,0.027256102963774956,0.8820663351932904,0.26820746753840363,0.10894973020536765,0.0012092604904795094,0.0001471817575034806
breast_cancer,RC-Logit,200,7,4,0.987940218999704,0.026750652749419592,0.8842533535001807,0.7340921103968561,0.4795842527265225,0.001204644837230737,0.00016051893718750342
breast_cancer,RF-NoCal,200,7,4,0.9912696063924238,0.03115930941253752,0.8651776610636268,0.8730595801467432,0.07825698003115704,0.0024119415675526367,0.0002075034351005777
breast_cancer,CF-Iso,30,3,5,0.9953416149068324,0.024549727362282073,0.8885312767390543,0.9823231084255329,0.18305917286891837,0.0007268258299094391,5.655591438367201e-06
breast_cancer,CF-Logit,30,3,5,0.9937888198757764,0.027151337505990216,0.876718593165736,0.9795885337939523,0.8949554186221289,0.0002642137147141782,9.47360642276948e-05
breast_cancer,RC-Iso,30,3,5,0.9878881987577641,0.03590383294185836,0.8369776430042111,0.0,0.22404622939493268,0.002505570204396437,0.00040267125438870005
breast_cancer,RC-Logit,30,3,5,0.9895962732919255,0.039011318035842374,0.8228680200798033,0.8223457204642389,0.1322599311768213,0.0017261639731516172,3.174238069749261e-05
breast_cancer,RF-NoCal,30,3,5,0.995031055900621,0.03162588362594043,0.8564017914431484,0.356068610552548,0.005551482493208232,0.006386999124571163,5.786618429028862e-05
breast_cancer,CF-Iso,30,5,5,0.9959627329192546,0.027006206432506084,0.8773775648613493,0.8897414729496198,0.08848667562784757,0.0009687058371471161,3.221921598808934e-06
breast_cancer,CF-Logit,30,5,5,0.9972049689440994,0.02451979772124857,0.8886671731107096,0.009699132559467194,0.37787839121716815,0.003820010564082387,0.0015647058457576215
breast_cancer,RC-Iso,30,5,5,0.9854813664596274,0.03027458668033906,0.8625373929938207,0.0,0.19870385294185,0.002806723585663807,0.00012797912121002275
breast_cancer,RC-Logit,30,5,5,0.9972049689440994,0.023363443156196765,0.8939176333337966,0.9758319707349379,0.14220159284641154,0.00019795259746348417,3.492433915218051e-05
breast_cancer,RF-NoCal,30,5,5,0.9967391304347827,0.025922890547365674,0.8822963909168448,0.7868263457480065,0.026684280907391333,0.002662457637451819,2.98504092567434e-06
breast_cancer,CF-Iso,30,7,5,0.9975931677018633,0.021481658191522937,0.9024619305623723,0.8432374808519338,0.026483865744961185,0.0015859156992862565,0.00023369212080390822
breast_cancer,CF-Logit,30,7,5,0.996583850931677,0.029456194206411303,0.8662533268960135,0.005172664875069399,0.5954262108334774,0.005231481032002165,0.0013571709176901012
breast_cancer,RC-Iso,30,7,5,0.9850931677018634,0.023335806301826734,0.8940431192435224,0.0,0.5503528773939215,0.0009448121477152894,0.0002820493787514495
breast_cancer,RC-Logit,30,7,5,0.9970496894409937,0.020338422132212895,0.9076528258434725,0.9838045992628777,0.6153768775096575,0.00036761698903112975,2.025890229191959e-05
breast_cancer,RF-NoCal,30,7,5,0.9972049689440994,0.02589410460976302,0.8824270942711055,0.8844500384378725,0.012037966492650196,0.0019787793286030696,0.0002109140723520107
breast_cancer,CF-Iso,100,3,5,0.9951086956521739,0.028490099858930217,0.8706399052833884,0.9767443505400291,0.4375231028336718,0.0004833122363552645,0.00010053900410318286
breast_cancer,CF-Logit,100,3,5,0.9936335403726708,0.030255295040467475,0.8626249872238649,0.9561305134514977,0.49742942009160385,0.0007027361731764532,0.00012841860278401865
breast_cancer,RC-Iso,100,3,5,0.9899068322981366,0.032233160945695914,0.8536444317992089,0.0,0.13387749673170166,0.0041491994867386825,0.0008132128284937802
breast_cancer,RC-Logit,100,3,5,0.9951863354037267,0.025565860195782882,0.8839174972073156,0.9622119082333678,0.9065283901995201,0.0009309036431447194,6.42385274614722e-05
breast_cancer,RF-NoCal,100,3,5,0.9951863354037268,0.02994995260056477,0.8640114031066592,0.5904359827879275,0.011294334434865666,0.004426307404951674,1.6694142738339455e-05
breast_cancer,CF-Iso,100,5,5,0.9979037267080746,0.020204412131524074,0.9082613019972212,0.8345008409368613,0.096633201238996,0.0019188402190357349,3.238477176948923e-05
breast_cancer,CF-Logit,100,5,5,0.9978260869565218,0.02814887990949719,0.8721892240009926,0.002549660403014964,0.12197042494031404,0.00930095050139267,0.003932500157976736
breast_cancer,RC-Iso,100,5,5,0.9940993788819876,0.018685186436353588,0.9151593887289727,0.9406545985678619,0.7002361560837647,0.0005764070957421249,8.034587291995326e-05
breast_cancer,RC-Logit,100,5,5,0.9981366459627329,0.018576732707992503,0.9156518259139117,0.9618281214573063,0.8370935556091175,0.001329557604237756,2.6373021623676956e-05
breast_cancer,RF-NoCal,100,5,5,0.9976708074534161,0.022947613355094175,0.895805720168275,0.8268901922642653,0.017605807531947137,0.0022116783519643794,5.226739699893128e-05
breast_cancer,CF-Iso,100,7,5,0.9976708074534162,0.01829344023347298,0.9169381233125802,0.9098660534960856,0.1176651051970679,0.000773880629895247,0.000206234626102113
breast_cancer,CF-Logit,100,7,5,0.9979813664596273,0.022204136031131517,0.8991814997381495,0.008029404946305219,0.34895768182177733,0.005453051379085472,0.0019032657304306059
breast_cancer,RC-Iso,100,7,5,0.9909937888198759,0.02608713396592186,0.8815506390842358,0.0,0.4501926899534575,0.0004947242513563158,8.754830546150869e-05
breast_cancer,RC-Logit,100,7,5,0.9986024844720497,0.015006390208900362,0.9318630658232212,0.9952827726691549,0.2813799586036291,0.0001569431857118259,1.911554479583564e-05
breast_cancer,RF-NoCal,100,7,5,0.9978260869565216,0.022515040750619556,0.8977698281694306,0.8005628144393803,0.011909946904300448,0.0026338224491575047,3.125158271666309e-05
breast_cancer,CF-Iso,200,3,5,0.9950310559006211,0.028649624126479385,0.8699155808878286,0.9649235453871896,0.5297275721750347,0.0010265406833419703,8.60730896612649e-06
breast_cancer,CF-Logit,200,3,5,0.99472049689441,0.025929947736361255,0.8822643475529597,0.9568571187443613,0.7167861528874595,0.0009283408441189579,0.00023486944130835302
breast_cancer,RC-Iso,200,3,5,0.9942546583850931,0.028479343117427034,0.8706887465688379,0.9848310281268542,0.20578579790553486,0.0005564055176502538,2.824814540649481e-05
breast_cancer,RC-Logit,200,3,5,0.9950310559006211,0.028666227174177498,0.869840194285695,0.7078014223082818,0.4090807466146532,0.003080765955889402,0.0004868232581784174
breast_cancer,RF-NoCal,200,3,5,0.9951863354037267,0.030112251612384962,0.8632744799071819,0.4686493370125725,0.009232924452472903,0.004720822173110332,3.414634140661525e-05
breast_cancer,CF-Iso,200,5,5,0.9936335403726709,0.02059230911289681,0.9065000449114572,0.0,0.21833412277041653,0.0008022140872400798,0.0005069135138086196
breast_cancer,CF-Logit,200,5,5,0.9976708074534162,0.03144235247096146,0.8572351197820832,0.011707602465174105,0.12955898444586347,0.012172997801937962,0.004903683164383278
breast_cancer,RC-Iso,200,5,5,0.9885093167701864,0.023696301669708857,0.8924062799496961,0.0,0.32754773941166127,0.0005078116412116473,6.33627042780895e-06
breast_cancer,RC-Logit,200,5,5,0.9972049689440995,0.023233136678503127,0.8945092935378711,0.8977818441419517,0.5306486874590417,0.0008776567206029441,7.122567529992534e-05
breast_cancer,RF-NoCal,200,5,5,0.9978260869565218,0.023009535204589433,0.8955245622799068,0.7672439687699526,0.010617967880902272,0.0026697180151257003,3.359662907551265e-05
breast_cancer,CF-Iso,200,7,5,0.9979813664596273,0.017211465504847236,0.921850859809435,0.8747796202453175,0.14959051622556183,0.0006530158219754204,0.0003067074645027105
breast_cancer,CF-Logit,200,7,5,0.9976708074534162,0.020248415403935446,0.9080615039089323,0.21223602971895938,0.1217552090771329,0.0006304977696434108,1.7329120854898707e-07
breast_cancer,RC-Iso,200,7,5,0.9958074534161491,0.015507653501977166,0.9295870658305413,0.980239479723786,0.12354993161745056,0.00175903798180875,0.00036794042215479656
breast_cancer,RC-Logit,200,7,5,0.9959627329192546,0.022686857263251935,0.8969896904914985,0.9918039562592852,0.6594421904686347,0.00014978853091150924,7.22689354109373e-05
breast_cancer,RF-NoCal,200,7,5,0.9976708074534161,0.02317673858931428,0.8947653706381772,0.7862676112361704,0.012100625635491125,0.0028582818161711565,8.252478864858098e-05
breast_cancer,CF-Iso,30,3,6,0.9900877723970944,0.035083946143769196,0.844750352725491,0.9916603129961894,0.5754434404539066,0.00020227053643390898,3.305974949527717e-05
breast_cancer,CF-Logit,30,3,6,0.9922820823244553,0.03148978407840722,0.8606548462111523,0.6914545558089447,0.4053797217665184,0.001376504986682806,0.00015874190332080445
breast_cancer,RC-Iso,30,3,6,0.9763922518159807,0.03911306803595556,0.8269211225122008,0.0,7.00847379622777e-23,0.0010162609800211978,0.00030125278643618246
breast_cancer,RC-Logit,30,3,6,0.9825968523002422,0.03606614168378746,0.8404040482785065,0.6807479715712081,0.16961499589325169,0.00105390412151056,0.00030281635692523245
breast_cancer,RF-NoCal,30,3,6,0.9886501210653754,0.03701641287934291,0.8361990119544694,0.7927348134764782,0.08382322030736727,0.0018893152668573439,1.740108742961721e-05
breast_cancer,CF-Iso,30,5,6,0.9845641646489104,0.034183039364415635,0.8487369470255937,0.7373190849468778,0.9521234859418244,0.0014395230165272278,5.597123428830831e-07
breast_cancer,CF-Logit,30,5,6,0.9937953995157385,0.03293954965120928,0.8542395019141933,0.00047129930146061483,0.08779273968674889,0.0044375199089805835,0.0006742528411281322
breast_cancer,RC-Iso,30,5,6,0.9789648910411624,0.03655646807047829,0.8382343094962386,0.0,0.005586540136364212,0.0015504883845819115,3.357346496745386e-05
breast_cancer,RC-Logit,30,5,6,0.9877421307506054,0.03841131845997422,0.8300264281041002,0.0,6.289784923044696e-06,0.001636167677677803,0.00011471439858796464
breast_cancer,RF-NoCal,30,5,6,0.9913740920096853,0.03454033069318316,0.8471559004540907,0.9691887372953678,0.14403780085037574,0.0012853317014822918,4.844333340409143e-05
breast_cancer,CF-Iso,30,7,6,0.988952784503632,0.03127140342966109,0.8616212004106054,0.0,0.7693407541281182,0.0011174390286881398,2.0006772264532333e-05
breast_cancer,CF-Logit,30,7,6,0.9897094430992736,0.03655542630233132,0.8382389194148805,1.543098981926505e-12,0.7418389890119882,0.005526434768081227,0.0016549890051652874
breast_cancer,RC-Iso,30,7,6,0.9757112590799032,0.03123483085994789,0.8617830373523402,0.0,0.2797628996741499,0.0011181298057599902,1.5326709170859652e-05
breast_cancer,RC-Logit,30,7,6,0.991222760290557,0.0334404583836712,0.8520229352910216,0.7150214968168637,0.6929137714423429,0.001662087227457232,1.2124081749029943e-06
breast_cancer,RF-NoCal,30,7,6,0.9800242130750605,0.03658837037267511,0.8380931389123195,0.0,0.27747727950113077,0.0019800114471657786,0.0001477965293068618
breast_cancer,CF-Iso,100,3,6,0.9817645278450363,0.03921202272923805,0.8264832390094355,0.5384733182906972,0.5166367864544175,0.0011587589679458682,8.364069109452404e-07
breast_cancer,CF-Logit,100,3,6,0.9878934624697338,0.03155525595248381,0.8603651272235806,0.13241890495556907,0.6209022011605521,0.0012964878436583726,0.00010578514560282676
breast_cancer,RC-Iso,100,3,6,0.9856234866828086,0.03657115975829416,0.8381692974436623,0.0,0.02405691553848212,0.002322380486599271,0.00024086757928103796
breast_cancer,RC-Logit,100,3,6,0.988498789346247,0.040056875279950624,0.8227446897607391,0.19591261615640687,0.302090989125251,0.005295216787425132,5.974642050641785e-06
breast_cancer,RF-NoCal,100,3,6,0.9904661016949152,0.03710688117380331,0.8357986815370486,0.8042598048062605,0.05373697955127408,0.00230136547631282,6.152673993070517e-05
breast_cancer,CF-Iso,100,5,6,0.9849424939467313,0.03344646633771583,0.8519963495488576,0.8240306207783379,0.8409538212902887,0.0008276579250695801,2.621762833117234e-08
breast_cancer,CF-Logit,100,5,6,0.9913740920096853,0.03170112830002997,0.859719628840621,2.1202640088091584e-08,0.31697502664167176,0.002702209466237938,0.0006195210638238993
breast_cancer,RC-Iso,100,5,6,0.9785108958837773,0.03423489278752436,0.8485074909200969,0.0,0.0002236128509511939,0.001319204152249134,2.1374098013065064e-06
breast_cancer,RC-Logit,100,5,6,0.9910714285714285,0.030148807218619,0.8665887905751153,0.06036486541127095,0.6804194031204408,0.001399561821416821,2.158107062671796e-05
breast_cancer,RF-NoCal,100,5,6,0.9909200968523002,0.03426618047386326,0.8483690400671556,0.9855196330945128,0.14094517912623047,0.0007501892587860628,3.3084319526731805e-05
breast_cancer,CF-Iso,100,7,6,0.9856991525423728,0.033257687543684446,0.8528317128533782,0.9185517967078056,0.8626614105223994,0.0012890200450913294,2.403489054227027e-06
breast_cancer,CF-Logit,100,7,6,0.9927360774818402,0.033072444810088385,0.8536514287694016,7.616129948928574e-14,0.36058640301869493,0.00366796198662986,0.0009268619852661012
breast_cancer,RC-Iso,100,7,6,0.9755599273607748,0.03242471600459962,0.8565176875468375,0.0,0.010523175934356708,0.0022807987949168395,0.0003190940902729453
breast_cancer,RC-Logit,100,7,6,0.988498789346247,0.0330810924295536,0.8536131622680725,0.5097779486467272,0.9325362669523355,0.0018190172610375154,6.732706458312371e-06
breast_cancer,RF-NoCal,100,7,6,0.9924334140435835,0.03161419699396101,0.8601043077632546,0.9895350457213862,0.11449848939539777,0.0006188224905073439,1.6985111186468402e-05
breast_cancer,CF-Iso,200,3,6,0.991298426150121,0.03249978855002595,0.8561854847168117,0.9253988372772167,0.783844938303653,0.0014606766118974766,4.387500232215051e-06
breast_cancer,CF-Logit,200,3,6,0.9888014527845037,0.03239601004970539,0.8566447140037174,0.003497662227418874,0.05284670633502052,0.0032837425216746922,6.676623174675207e-05
breast_cancer,RC-Iso,200,3,6,0.9791162227602906,0.03494423857668483,0.8453685713951512,0.0,0.010291038355668684,0.0019569939784202144,0.000343345820414296
breast_cancer,RC-Logit,200,3,6,0.9903147699757869,0.03219929604740219,0.85751519132535,0.8600287697495907,0.49720309240248817,0.0019302881341579515,9.417793376399565e-05
breast_cancer,RF-NoCal,200,3,6,0.9897094430992736,0.038975282691653325,0.827530835171514,0.7506401112009632,0.056312599351590824,0.0027437630079058797,5.332647287795187e-05
breast_cancer,CF-Iso,200,5,6,0.9834291767554479,0.03600205011613833,0.8406876592848062,0.43620426046354155,0.6391428446779992,0.0012745520108670895,2.3982730455480087e-05
breast_cancer,CF-Logit,200,5,6,0.9924334140435835,0.03035440567586681,0.865678998733653,1.1975237010908302e-05,0.9522406509641741,0.0021371359646339748,0.0007275739423375866
breast_cancer,RC-Iso,200,5,6,0.9805538740920097,0.0367693785422668,0.8372921613265097,0.0,0.11413382817625209,0.002940503388321229,0.000525089077053938
breast_cancer,RC-Logit,200,5,6,0.9915254237288137,0.031978193210902554,0.8584935914527843,0.8945203534094369,0.6919761765140664,0.0008683169444154825,0.00014622638897019338
breast_cancer,RF-NoCal,200,5,6,0.9901634382566585,0.03425758114312855,0.8484070928864677,0.8587563262804558,0.1390701607074225,0.0017351521153101163,6.005698575841921e-05
breast_cancer,CF-Iso,200,7,6,0.9916010895883778,0.03170007108255825,0.8597243071239278,0.741250443911406,0.8330387519190223,0.0013576692141867841,4.775067652829008e-05
breast_cancer,CF-Logit,200,7,6,0.9913740920096853,0.03732177940008128,0.8348477373732178,6.661338147750939e-16,0.5389748897989965,0.005611487101288793,0.001651321377286171
breast_cancer,RC-Iso,200,7,6,0.9780569007263923,0.0411689237049165,0.8178237745073451,0.0,5.224936814002095e-16,0.000836863599495725,2.737485052074895e-07
breast_cancer,RC-Logit,200,7,6,0.9912227602905569,0.03662182850710137,0.837945083629517,0.18108838789306148,0.002012152180782093,0.0010193301241419607,5.7618732595947464e-05
breast_cancer,RF-NoCal,200,7,6,0.9925847457627118,0.03249815814776948,0.8561926993948354,0.9498785699390933,0.09733467773765532,0.0011639854555491164,7.853953054512677e-06
breast_cancer,CF-Iso,30,3,7,0.9659024103468548,0.04449471248827997,0.8087786760920349,0.0,0.07370563466215073,0.001197240848542789,2.767360506519208e-05
breast_cancer,CF-Logit,30,3,7,0.9765579071134627,0.05666804121749074,0.7564623466724505,0.0012219468915456444,3.8526869135931267e-07,0.009769368704288942,0.00015849043278688422
breast_cancer,RC-Iso,30,3,7,0.9725896531452087,0.05909959968203671,0.7460124346998185,0.0,0.038768982363523864,0.00557293317860688,0.00048114907644306054
breast_cancer,RC-Logit,30,3,7,0.9662698412698413,0.04339974721749032,0.8134844196962618,0.0,0.0004661357771078747,0.002785965023350534,0.0010965719230895726
breast_cancer,RF-NoCal,30,3,7,0.9696502057613168,0.04734552676582493,0.7965269623516333,0.03749576897257212,0.7803142001168506,0.004580290643615785,7.645919708325089e-05
breast_cancer,CF-Iso,30,5,7,0.965461493239271,0.045671469033485304,0.80372142474895,0.0,0.007155907072637074,0.0027890021111060745,1.2868245312435233e-05
breast_cancer,CF-Logit,30,5,7,0.9800117577895355,0.049183390461864415,0.7886285243246065,0.0,6.626102909569414e-05,0.007855622184104955,7.342306899444723e-05
breast_cancer,RC-Iso,30,5,7,0.9568636096413874,0.050271260706174804,0.7839532724413202,0.0,0.002896710112743557,0.004233659831371522,2.0368340162171775e-07
breast_cancer,RC-Logit,30,5,7,0.9723691945914168,0.04743970913562057,0.7961222024052497,0.46753937908451115,0.6698479452548358,0.0034463021854579494,2.239592680910041e-05
breast_cancer,RF-NoCal,30,5,7,0.9801587301587302,0.0409980364442848,0.8238060576620617,0.029755953974062832,0.8808540199835646,0.002244890311198911,8.548952521316526e-05
breast_cancer,CF-Iso,30,7,7,0.957524985302763,0.04618396043818729,0.8015189319263618,0.0,0.10178521066473249,0.002257816687700155,9.03885387854594e-05
breast_cancer,CF-Logit,30,7,7,0.9772192827748384,0.046616845782861814,0.7996585556236534,0.00676308355864097,0.023044499616615352,0.007929216844501107,0.0004305626354560247
breast_cancer,RC-Iso,30,7,7,0.9652410346854791,0.04941190688887895,0.787646447775175,0.0,1.3518711193074888e-13,0.0043799808386363525,2.3605782545874822e-05
